stress_case,round,datetime,year,month,day,day_of_week,season,date,hour,firm_id,technology_group_or_portfolio,firm_dispatch_mw,firm_revenue,firm_production_cost,firm_profit
high,595,2020-07-25 18:00:00,2020,7,25,Saturday,summer,2020-07-25,19,Firm_Nuclear,Nuclear,400.0,19785.9498,3241.4,16544.549799999997
high,595,2020-07-25 18:00:00,2020,7,25,Saturday,summer,2020-07-25,19,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,596,2020-07-25 19:00:00,2020,7,25,Saturday,summer,2020-07-25,20,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,596,2020-07-25 19:00:00,2020,7,25,Saturday,summer,2020-07-25,20,Firm_CC,Gas_CC,3550.0,166478.74838400004,108258.105195,58220.643189000024
high,596,2020-07-25 19:00:00,2020,7,25,Saturday,summer,2020-07-25,20,Firm_CT,Gas_CT,201.0,9425.97983808,8321.50401948,1104.4758186000004
high,596,2020-07-25 19:00:00,2020,7,25,Saturday,summer,2020-07-25,20,Firm_Coal,Coal,2317.0,108656.69295936,57390.892250619996,51265.800708740004
high,596,2020-07-25 19:00:00,2020,7,25,Saturday,summer,2020-07-25,20,Firm_Nuclear,Nuclear,400.0,18758.168832000003,3241.4,15516.768832000003
high,596,2020-07-25 19:00:00,2020,7,25,Saturday,summer,2020-07-25,20,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,597,2020-07-25 20:00:00,2020,7,25,Saturday,summer,2020-07-25,21,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,597,2020-07-25 20:00:00,2020,7,25,Saturday,summer,2020-07-25,21,Firm_CC,Gas_CC,3306.6000000000004,146336.88860802,97486.19486802001,48850.693739999995
high,597,2020-07-25 20:00:00,2020,7,25,Saturday,summer,2020-07-25,21,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,597,2020-07-25 20:00:00,2020,7,25,Saturday,summer,2020-07-25,21,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,597,2020-07-25 20:00:00,2020,7,25,Saturday,summer,2020-07-25,21,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,597,2020-07-25 20:00:00,2020,7,25,Saturday,summer,2020-07-25,21,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,598,2020-07-25 21:00:00,2020,7,25,Saturday,summer,2020-07-25,22,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,598,2020-07-25 21:00:00,2020,7,25,Saturday,summer,2020-07-25,22,Firm_CC,Gas_CC,3075.3,95061.13168003199,88847.157840732,6213.973839299986
high,598,2020-07-25 21:00:00,2020,7,25,Saturday,summer,2020-07-25,22,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,598,2020-07-25 21:00:00,2020,7,25,Saturday,summer,2020-07-25,22,Firm_Coal,Coal,2317.0,71621.18886048,57390.892250619996,14230.296609860003
high,598,2020-07-25 21:00:00,2020,7,25,Saturday,summer,2020-07-25,22,Firm_Nuclear,Nuclear,400.0,12364.469376,3241.4,9123.069376
high,598,2020-07-25 21:00:00,2020,7,25,Saturday,summer,2020-07-25,22,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,599,2020-07-25 22:00:00,2020,7,25,Saturday,summer,2020-07-25,23,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,599,2020-07-25 22:00:00,2020,7,25,Saturday,summer,2020-07-25,23,Firm_CC,Gas_CC,2719.8999999999996,83884.98934525199,77869.730192352,6015.259152900006
high,599,2020-07-25 22:00:00,2020,7,25,Saturday,summer,2020-07-25,23,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,599,2020-07-25 22:00:00,2020,7,25,Saturday,summer,2020-07-25,23,Firm_Coal,Coal,2317.0,71459.06846316,57390.892250619996,14068.176212540006
high,599,2020-07-25 22:00:00,2020,7,25,Saturday,summer,2020-07-25,23,Firm_Nuclear,Nuclear,400.0,12336.481392,3241.4,9095.081392
high,599,2020-07-25 22:00:00,2020,7,25,Saturday,summer,2020-07-25,23,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,600,2020-07-25 23:00:00,2020,7,25,Saturday,summer,2020-07-25,24,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,600,2020-07-25 23:00:00,2020,7,25,Saturday,summer,2020-07-25,24,Firm_CC,Gas_CC,2372.3999999999996,72153.24665587198,67200.559089972,4952.687565899991
high,600,2020-07-25 23:00:00,2020,7,25,Saturday,summer,2020-07-25,24,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,600,2020-07-25 23:00:00,2020,7,25,Saturday,summer,2020-07-25,24,Firm_Coal,Coal,2317.0,70468.33270176,57390.892250619996,13077.440451139999
high,600,2020-07-25 23:00:00,2020,7,25,Saturday,summer,2020-07-25,24,Firm_Nuclear,Nuclear,400.0,12165.443712,3241.4,8924.043712
high,600,2020-07-25 23:00:00,2020,7,25,Saturday,summer,2020-07-25,24,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,601,2020-07-26 00:00:00,2020,7,26,Sunday,summer,2020-07-26,1,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,601,2020-07-26 00:00:00,2020,7,26,Sunday,summer,2020-07-26,1,Firm_CC,Gas_CC,2074.3999999999996,59517.794509007996,58233.04886290799,1284.745646100002
high,601,2020-07-26 00:00:00,2020,7,26,Sunday,summer,2020-07-26,1,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,601,2020-07-26 00:00:00,2020,7,26,Sunday,summer,2020-07-26,1,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,601,2020-07-26 00:00:00,2020,7,26,Sunday,summer,2020-07-26,1,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,601,2020-07-26 00:00:00,2020,7,26,Sunday,summer,2020-07-26,1,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,602,2020-07-26 01:00:00,2020,7,26,Sunday,summer,2020-07-26,2,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,602,2020-07-26 01:00:00,2020,7,26,Sunday,summer,2020-07-26,2,Firm_CC,Gas_CC,1831.5,52548.611956830006,51263.86631073,1284.745646100002
high,602,2020-07-26 01:00:00,2020,7,26,Sunday,summer,2020-07-26,2,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,602,2020-07-26 01:00:00,2020,7,26,Sunday,summer,2020-07-26,2,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,602,2020-07-26 01:00:00,2020,7,26,Sunday,summer,2020-07-26,2,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,602,2020-07-26 01:00:00,2020,7,26,Sunday,summer,2020-07-26,2,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,603,2020-07-26 02:00:00,2020,7,26,Sunday,summer,2020-07-26,3,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,603,2020-07-26 02:00:00,2020,7,26,Sunday,summer,2020-07-26,3,Firm_CC,Gas_CC,1657.3000000000002,47550.54031998601,46265.794673886005,1284.745646100002
high,603,2020-07-26 02:00:00,2020,7,26,Sunday,summer,2020-07-26,3,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,603,2020-07-26 02:00:00,2020,7,26,Sunday,summer,2020-07-26,3,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,603,2020-07-26 02:00:00,2020,7,26,Sunday,summer,2020-07-26,3,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,603,2020-07-26 02:00:00,2020,7,26,Sunday,summer,2020-07-26,3,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,604,2020-07-26 03:00:00,2020,7,26,Sunday,summer,2020-07-26,4,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,604,2020-07-26 03:00:00,2020,7,26,Sunday,summer,2020-07-26,4,Firm_CC,Gas_CC,1544.0,44299.78534608,43015.03969998,1284.745646100002
high,604,2020-07-26 03:00:00,2020,7,26,Sunday,summer,2020-07-26,4,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,604,2020-07-26 03:00:00,2020,7,26,Sunday,summer,2020-07-26,4,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,604,2020-07-26 03:00:00,2020,7,26,Sunday,summer,2020-07-26,4,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,604,2020-07-26 03:00:00,2020,7,26,Sunday,summer,2020-07-26,4,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,605,2020-07-26 04:00:00,2020,7,26,Sunday,summer,2020-07-26,5,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,605,2020-07-26 04:00:00,2020,7,26,Sunday,summer,2020-07-26,5,Firm_CC,Gas_CC,1467.6999999999998,42110.618492514,40825.87284641399,1284.745646100002
high,605,2020-07-26 04:00:00,2020,7,26,Sunday,summer,2020-07-26,5,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,605,2020-07-26 04:00:00,2020,7,26,Sunday,summer,2020-07-26,5,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,605,2020-07-26 04:00:00,2020,7,26,Sunday,summer,2020-07-26,5,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,605,2020-07-26 04:00:00,2020,7,26,Sunday,summer,2020-07-26,5,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,606,2020-07-26 05:00:00,2020,7,26,Sunday,summer,2020-07-26,6,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,606,2020-07-26 05:00:00,2020,7,26,Sunday,summer,2020-07-26,6,Firm_CC,Gas_CC,1373.6999999999998,38751.46644529799,38151.182496798,600.2839484999986
high,606,2020-07-26 05:00:00,2020,7,26,Sunday,summer,2020-07-26,6,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,606,2020-07-26 05:00:00,2020,7,26,Sunday,summer,2020-07-26,6,Firm_Coal,Coal,2317.0,65361.54018618,57390.892250619996,7970.647935560004
high,606,2020-07-26 05:00:00,2020,7,26,Sunday,summer,2020-07-26,6,Firm_Nuclear,Nuclear,400.0,11283.822216,3241.4,8042.422216000001
high,606,2020-07-26 05:00:00,2020,7,26,Sunday,summer,2020-07-26,6,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,607,2020-07-26 06:00:00,2020,7,26,Sunday,summer,2020-07-26,7,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,607,2020-07-26 06:00:00,2020,7,26,Sunday,summer,2020-07-26,7,Firm_CC,Gas_CC,1571.3999999999996,45085.93438654799,43801.18874044799,1284.745646100002
high,607,2020-07-26 06:00:00,2020,7,26,Sunday,summer,2020-07-26,7,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,607,2020-07-26 06:00:00,2020,7,26,Sunday,summer,2020-07-26,7,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,607,2020-07-26 06:00:00,2020,7,26,Sunday,summer,2020-07-26,7,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,607,2020-07-26 06:00:00,2020,7,26,Sunday,summer,2020-07-26,7,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,608,2020-07-26 07:00:00,2020,7,26,Sunday,summer,2020-07-26,8,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,608,2020-07-26 07:00:00,2020,7,26,Sunday,summer,2020-07-26,8,Firm_CC,Gas_CC,2044.5,58659.916541490005,57375.17089539,1284.745646100002
high,608,2020-07-26 07:00:00,2020,7,26,Sunday,summer,2020-07-26,8,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,608,2020-07-26 07:00:00,2020,7,26,Sunday,summer,2020-07-26,8,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,608,2020-07-26 07:00:00,2020,7,26,Sunday,summer,2020-07-26,8,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
high,608,2020-07-26 07:00:00,2020,7,26,Sunday,summer,2020-07-26,8,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,609,2020-07-26 08:00:00,2020,7,26,Sunday,summer,2020-07-26,9,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,609,2020-07-26 08:00:00,2020,7,26,Sunday,summer,2020-07-26,9,Firm_CC,Gas_CC,2553.6000000000004,78756.09720652802,72740.83805362802,6015.259152900006
high,609,2020-07-26 08:00:00,2020,7,26,Sunday,summer,2020-07-26,9,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,609,2020-07-26 08:00:00,2020,7,26,Sunday,summer,2020-07-26,9,Firm_Coal,Coal,2317.0,71459.06846316,57390.892250619996,14068.176212540006
high,609,2020-07-26 08:00:00,2020,7,26,Sunday,summer,2020-07-26,9,Firm_Nuclear,Nuclear,400.0,12336.481392,3241.4,9095.081392
high,609,2020-07-26 08:00:00,2020,7,26,Sunday,summer,2020-07-26,9,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,610,2020-07-26 09:00:00,2020,7,26,Sunday,summer,2020-07-26,10,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,610,2020-07-26 09:00:00,2020,7,26,Sunday,summer,2020-07-26,10,Firm_CC,Gas_CC,2996.5,92625.33121296,86411.35737366001,6213.973839299986
high,610,2020-07-26 09:00:00,2020,7,26,Sunday,summer,2020-07-26,10,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,610,2020-07-26 09:00:00,2020,7,26,Sunday,summer,2020-07-26,10,Firm_Coal,Coal,2317.0,71621.18886048,57390.892250619996,14230.296609860003
high,610,2020-07-26 09:00:00,2020,7,26,Sunday,summer,2020-07-26,10,Firm_Nuclear,Nuclear,400.0,12364.469376,3241.4,9123.069376
high,610,2020-07-26 09:00:00,2020,7,26,Sunday,summer,2020-07-26,10,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,611,2020-07-26 10:00:00,2020,7,26,Sunday,summer,2020-07-26,11,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,611,2020-07-26 10:00:00,2020,7,26,Sunday,summer,2020-07-26,11,Firm_CC,Gas_CC,3201.8,141698.85983946,92848.16609946001,48850.693739999995
high,611,2020-07-26 10:00:00,2020,7,26,Sunday,summer,2020-07-26,11,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,611,2020-07-26 10:00:00,2020,7,26,Sunday,summer,2020-07-26,11,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,611,2020-07-26 10:00:00,2020,7,26,Sunday,summer,2020-07-26,11,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,611,2020-07-26 10:00:00,2020,7,26,Sunday,summer,2020-07-26,11,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,612,2020-07-26 11:00:00,2020,7,26,Sunday,summer,2020-07-26,12,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,612,2020-07-26 11:00:00,2020,7,26,Sunday,summer,2020-07-26,12,Firm_CC,Gas_CC,3468.0,153479.80695959998,104629.1132196,48850.693739999995
high,612,2020-07-26 11:00:00,2020,7,26,Sunday,summer,2020-07-26,12,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,612,2020-07-26 11:00:00,2020,7,26,Sunday,summer,2020-07-26,12,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,612,2020-07-26 11:00:00,2020,7,26,Sunday,summer,2020-07-26,12,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,612,2020-07-26 11:00:00,2020,7,26,Sunday,summer,2020-07-26,12,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,613,2020-07-26 12:00:00,2020,7,26,Sunday,summer,2020-07-26,13,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,613,2020-07-26 12:00:00,2020,7,26,Sunday,summer,2020-07-26,13,Firm_CC,Gas_CC,3550.0,175600.304475,108258.105195,67342.19928000002
high,613,2020-07-26 12:00:00,2020,7,26,Sunday,summer,2020-07-26,13,Firm_CT,Gas_CT,354.3000000000002,17525.40503535001,15714.329801250009,1811.0752341000002
high,613,2020-07-26 12:00:00,2020,7,26,Sunday,summer,2020-07-26,13,Firm_Coal,Coal,2317.0,114610.1142165,57390.892250619996,57219.22196588
high,613,2020-07-26 12:00:00,2020,7,26,Sunday,summer,2020-07-26,13,Firm_Nuclear,Nuclear,400.0,19785.9498,3241.4,16544.549799999997
high,613,2020-07-26 12:00:00,2020,7,26,Sunday,summer,2020-07-26,13,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,614,2020-07-26 13:00:00,2020,7,26,Sunday,summer,2020-07-26,14,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,614,2020-07-26 13:00:00,2020,7,26,Sunday,summer,2020-07-26,14,Firm_CC,Gas_CC,3550.0,180637.16979,108258.105195,72379.064595
high,614,2020-07-26 13:00:00,2020,7,26,Sunday,summer,2020-07-26,14,Firm_CT,Gas_CT,578.6999999999998,29446.40286125999,26994.36392135999,2452.0389398999982
high,614,2020-07-26 13:00:00,2020,7,26,Sunday,summer,2020-07-26,14,Firm_Coal,Coal,2317.0,117897.55560659998,57390.892250619996,60506.663355979996
high,614,2020-07-26 13:00:00,2020,7,26,Sunday,summer,2020-07-26,14,Firm_Nuclear,Nuclear,400.0,20353.48392,3241.4,17112.083919999997
high,614,2020-07-26 13:00:00,2020,7,26,Sunday,summer,2020-07-26,14,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,615,2020-07-26 14:00:00,2020,7,26,Sunday,summer,2020-07-26,15,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,615,2020-07-26 14:00:00,2020,7,26,Sunday,summer,2020-07-26,15,Firm_CC,Gas_CC,3550.0,181120.156875,108258.105195,72862.05167999999
high,615,2020-07-26 14:00:00,2020,7,26,Sunday,summer,2020-07-26,15,Firm_CT,Gas_CT,753.0,38417.881162499994,35876.0474406,2541.8337218999973
high,615,2020-07-26 14:00:00,2020,7,26,Sunday,summer,2020-07-26,15,Firm_Coal,Coal,2317.0,118212.7897125,57390.892250619996,60821.89746188
high,615,2020-07-26 14:00:00,2020,7,26,Sunday,summer,2020-07-26,15,Firm_Nuclear,Nuclear,400.0,20407.905,3241.4,17166.504999999997
high,615,2020-07-26 14:00:00,2020,7,26,Sunday,summer,2020-07-26,15,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,616,2020-07-26 15:00:00,2020,7,26,Sunday,summer,2020-07-26,16,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,616,2020-07-26 15:00:00,2020,7,26,Sunday,summer,2020-07-26,16,Firm_CC,Gas_CC,3550.0,181120.156875,108258.105195,72862.05167999999
high,616,2020-07-26 15:00:00,2020,7,26,Sunday,summer,2020-07-26,16,Firm_CT,Gas_CT,886.5,45229.01945625,42687.18573435,2541.8337218999973
high,616,2020-07-26 15:00:00,2020,7,26,Sunday,summer,2020-07-26,16,Firm_Coal,Coal,2317.0,118212.7897125,57390.892250619996,60821.89746188
high,616,2020-07-26 15:00:00,2020,7,26,Sunday,summer,2020-07-26,16,Firm_Nuclear,Nuclear,400.0,20407.905,3241.4,17166.504999999997
high,616,2020-07-26 15:00:00,2020,7,26,Sunday,summer,2020-07-26,16,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,617,2020-07-26 16:00:00,2020,7,26,Sunday,summer,2020-07-26,17,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,617,2020-07-26 16:00:00,2020,7,26,Sunday,summer,2020-07-26,17,Firm_CC,Gas_CC,3550.0,181120.156875,108258.105195,72862.05167999999
high,617,2020-07-26 16:00:00,2020,7,26,Sunday,summer,2020-07-26,17,Firm_CT,Gas_CT,870.3999999999996,44407.60127999998,41865.76755809998,2541.8337218999973
high,617,2020-07-26 16:00:00,2020,7,26,Sunday,summer,2020-07-26,17,Firm_Coal,Coal,2317.0,118212.7897125,57390.892250619996,60821.89746188
high,617,2020-07-26 16:00:00,2020,7,26,Sunday,summer,2020-07-26,17,Firm_Nuclear,Nuclear,400.0,20407.905,3241.4,17166.504999999997
high,617,2020-07-26 16:00:00,2020,7,26,Sunday,summer,2020-07-26,17,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,618,2020-07-26 17:00:00,2020,7,26,Sunday,summer,2020-07-26,18,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,618,2020-07-26 17:00:00,2020,7,26,Sunday,summer,2020-07-26,18,Firm_CC,Gas_CC,3550.0,181120.156875,108258.105195,72862.05167999999
high,618,2020-07-26 17:00:00,2020,7,26,Sunday,summer,2020-07-26,18,Firm_CT,Gas_CT,675.6999999999998,34474.05352124999,31932.21979934999,2541.8337218999973
high,618,2020-07-26 17:00:00,2020,7,26,Sunday,summer,2020-07-26,18,Firm_Coal,Coal,2317.0,118212.7897125,57390.892250619996,60821.89746188
high,618,2020-07-26 17:00:00,2020,7,26,Sunday,summer,2020-07-26,18,Firm_Nuclear,Nuclear,400.0,20407.905,3241.4,17166.504999999997
high,618,2020-07-26 17:00:00,2020,7,26,Sunday,summer,2020-07-26,18,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,619,2020-07-26 18:00:00,2020,7,26,Sunday,summer,2020-07-26,19,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,619,2020-07-26 18:00:00,2020,7,26,Sunday,summer,2020-07-26,19,Firm_CC,Gas_CC,3550.0,180098.984181,108258.105195,71840.87898600001
high,619,2020-07-26 18:00:00,2020,7,26,Sunday,summer,2020-07-26,19,Firm_CT,Gas_CT,452.89999999999964,22976.57181283798,20607.91374193798,2368.6580709000004
high,619,2020-07-26 18:00:00,2020,7,26,Sunday,summer,2020-07-26,19,Firm_Coal,Coal,2317.0,117546.29474574,57390.892250619996,60155.402495120004
high,619,2020-07-26 18:00:00,2020,7,26,Sunday,summer,2020-07-26,19,Firm_Nuclear,Nuclear,400.0,20292.843288,3241.4,17051.443288
high,619,2020-07-26 18:00:00,2020,7,26,Sunday,summer,2020-07-26,19,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,620,2020-07-26 19:00:00,2020,7,26,Sunday,summer,2020-07-26,20,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,620,2020-07-26 19:00:00,2020,7,26,Sunday,summer,2020-07-26,20,Firm_CC,Gas_CC,3550.0,175600.304475,108258.105195,67342.19928000002
high,620,2020-07-26 19:00:00,2020,7,26,Sunday,summer,2020-07-26,20,Firm_CT,Gas_CT,374.39999999999964,18519.649012799982,16708.57377869998,1811.0752341000002
high,620,2020-07-26 19:00:00,2020,7,26,Sunday,summer,2020-07-26,20,Firm_Coal,Coal,2317.0,114610.1142165,57390.892250619996,57219.22196588
high,620,2020-07-26 19:00:00,2020,7,26,Sunday,summer,2020-07-26,20,Firm_Nuclear,Nuclear,400.0,19785.9498,3241.4,16544.549799999997
high,620,2020-07-26 19:00:00,2020,7,26,Sunday,summer,2020-07-26,20,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,621,2020-07-26 20:00:00,2020,7,26,Sunday,summer,2020-07-26,21,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,621,2020-07-26 20:00:00,2020,7,26,Sunday,summer,2020-07-26,21,Firm_CC,Gas_CC,3464.5,153324.91096064998,104474.21722065,48850.693739999995
high,621,2020-07-26 20:00:00,2020,7,26,Sunday,summer,2020-07-26,21,Firm_CT,Gas_CT,165.0,7302.239950499999,6633.2688246,668.9711258999996
high,621,2020-07-26 20:00:00,2020,7,26,Sunday,summer,2020-07-26,21,Firm_Coal,Coal,2317.0,102541.15130489999,57390.892250619996,45150.259054279995
high,621,2020-07-26 20:00:00,2020,7,26,Sunday,summer,2020-07-26,21,Firm_Nuclear,Nuclear,400.0,17702.399879999997,3241.4,14460.999879999998
high,621,2020-07-26 20:00:00,2020,7,26,Sunday,summer,2020-07-26,21,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,622,2020-07-26 21:00:00,2020,7,26,Sunday,summer,2020-07-26,22,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,622,2020-07-26 21:00:00,2020,7,26,Sunday,summer,2020-07-26,22,Firm_CC,Gas_CC,3144.1000000000004,97187.820412704,90973.84657340401,6213.973839299986
high,622,2020-07-26 21:00:00,2020,7,26,Sunday,summer,2020-07-26,22,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,622,2020-07-26 21:00:00,2020,7,26,Sunday,summer,2020-07-26,22,Firm_Coal,Coal,2317.0,71621.18886048,57390.892250619996,14230.296609860003
high,622,2020-07-26 21:00:00,2020,7,26,Sunday,summer,2020-07-26,22,Firm_Nuclear,Nuclear,400.0,12364.469376,3241.4,9123.069376
high,622,2020-07-26 21:00:00,2020,7,26,Sunday,summer,2020-07-26,22,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,623,2020-07-26 22:00:00,2020,7,26,Sunday,summer,2020-07-26,23,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,623,2020-07-26 22:00:00,2020,7,26,Sunday,summer,2020-07-26,23,Firm_CC,Gas_CC,2609.6000000000004,80483.20460140803,74467.94544850802,6015.259152900006
high,623,2020-07-26 22:00:00,2020,7,26,Sunday,summer,2020-07-26,23,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,623,2020-07-26 22:00:00,2020,7,26,Sunday,summer,2020-07-26,23,Firm_Coal,Coal,2317.0,71459.06846316,57390.892250619996,14068.176212540006
high,623,2020-07-26 22:00:00,2020,7,26,Sunday,summer,2020-07-26,23,Firm_Nuclear,Nuclear,400.0,12336.481392,3241.4,9095.081392
high,623,2020-07-26 22:00:00,2020,7,26,Sunday,summer,2020-07-26,23,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,624,2020-07-26 23:00:00,2020,7,26,Sunday,summer,2020-07-26,24,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,624,2020-07-26 23:00:00,2020,7,26,Sunday,summer,2020-07-26,24,Firm_CC,Gas_CC,2231.8999999999996,67880.13455203199,62927.446986131996,4952.687565899991
high,624,2020-07-26 23:00:00,2020,7,26,Sunday,summer,2020-07-26,24,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,624,2020-07-26 23:00:00,2020,7,26,Sunday,summer,2020-07-26,24,Firm_Coal,Coal,2317.0,70468.33270176,57390.892250619996,13077.440451139999
high,624,2020-07-26 23:00:00,2020,7,26,Sunday,summer,2020-07-26,24,Firm_Nuclear,Nuclear,400.0,12165.443712,3241.4,8924.043712
high,624,2020-07-26 23:00:00,2020,7,26,Sunday,summer,2020-07-26,24,Firm_Oil,Oil,0.0,0.0,0.0,0.0
high,625,2020-07-27 00:00:00,2020,7,27,Monday,summer,2020-07-27,1,Firm_Backstop,Backstop,0.0,0.0,0.0,0.0
high,625,2020-07-27 00:00:00,2020,7,27,Monday,summer,2020-07-27,1,Firm_CC,Gas_CC,1960.0,56235.47880720001,54950.733161100005,1284.745646100002
high,625,2020-07-27 00:00:00,2020,7,27,Monday,summer,2020-07-27,1,Firm_CT,Gas_CT,0.0,0.0,0.0,0.0
high,625,2020-07-27 00:00:00,2020,7,27,Monday,summer,2020-07-27,1,Firm_Coal,Coal,2317.0,66478.36958994,57390.892250619996,9087.477339320012
high,625,2020-07-27 00:00:00,2020,7,27,Monday,summer,2020-07-27,1,Firm_Nuclear,Nuclear,400.0,11476.628328,3241.4,8235.228328000001
